1758630965.700182,19.50603318214417,210,155,bangbang,72,-42,60,90
1758630965.822377,19.62812304496765,210,156,bangbang,72,-42,60,90
1758630965.950906,19.75660109519959,210,157,bangbang,71,-41,60,90
1758630966.081544,19.88708209991455,210,158,bangbang,68,-38,60,90
1758630966.206644,20.01221108436585,210,159,bangbang,67,-37,60,90
1758630966.331885,20.1372971534729,210,160,bangbang,66,-36,60,90
1758630966.470938,20.27667903900146,210,161,bangbang,65,-35,60,90
1758630966.595674,20.40087699890137,210,162,bangbang,65,-35,60,90
1758630966.718058,20.52305507659912,210,163,bangbang,63,-33,60,90
1758630966.84378,20.64925503730774,210,164,bangbang,65,-35,60,90
1758630966.974436,20.78027606010437,210,165,bangbang,63,-33,60,90
1758630967.096666,20.90228700637817,210,166,bangbang,64,-34,60,90
1758630967.219778,21.02561211585999,210,167,bangbang,63,-33,60,90
1758630967.34508,21.15082311630249,210,168,bangbang,64,-34,60,90
1758630967.474864,21.2807240486145,210,169,bangbang,64,-34,60,90
1758630967.600648,21.40639209747314,210,170,bangbang,63,-33,60,90
1758630967.731766,21.53687906265259,210,171,bangbang,65,-35,60,90
1758630967.856711,21.66228318214416,210,172,bangbang,65,-35,60,90
1758630967.987689,21.79299306869507,210,173,bangbang,68,-38,60,90
1758630968.114084,21.91985607147217,210,174,bangbang,70,-40,60,90
1758630968.248804,22.05464410781861,210,175,bangbang,71,-41,60,90
1758630968.375383,22.18092608451844,210,176,bangbang,71,-41,60,90
1758630968.501898,22.30772519111633,210,177,bangbang,70,-40,60,90
1758630968.624813,22.43064999580383,210,178,bangbang,70,-40,60,90
1758630968.749671,22.55525612831116,210,179,bangbang,70,-40,60,90
1758630968.876509,22.68200922012329,210,180,bangbang,66,-36,60,90
1758630969.002299,22.80805110931396,210,181,bangbang,72,-42,60,90
1758630969.126557,22.93217706680298,210,182,bangbang,72,-42,60,90
1758630969.254513,23.06033802032471,210,183,bangbang,74,-44,60,90
1758630969.379607,23.18520617485047,210,184,bangbang,75,-45,60,90
1758630969.503641,23.30899620056152,210,185,bangbang,76,-46,60,90
1758630969.624623,23.43047308921814,210,186,bangbang,77,-47,60,90
1758630969.746919,23.5527560710907,210,187,bangbang,77,-47,60,90
1758630969.873788,23.679279088974,210,188,bangbang,74,-44,60,90
1758630969.99885,23.80467009544373,210,189,bangbang,71,-41,60,90
1758630970.124451,23.93029308319092,210,190,bangbang,71,-41,60,90
1758630970.249831,24.05565714836121,210,191,bangbang,68,-38,60,90
1758630970.378537,24.1838960647583,210,192,bangbang,66,-36,60,90
1758630970.512561,24.31830000877381,210,193,bangbang,66,-36,60,90
1758630970.636502,24.44214105606079,210,194,bangbang,68,-38,60,90
1758630970.761688,24.56709408760071,210,195,bangbang,69,-39,60,90
1758630970.886447,24.69202399253845,210,196,bangbang,70,-40,60,90
1758630971.011677,24.81707000732422,210,197,bangbang,70,-40,60,90
1758630971.134501,24.9403350353241,210,198,bangbang,70,-40,60,90
