timestamp,time,right_speed,color,reflection,speed,controller_type,left_speed,correction,integral_error,derivative_error,last_error,setpoint,distance,iteration
1761047788.772165,50.6690092086792,111.08,None,78,140,PID,168.92,-28.92,87,0,None,39,None,260
1761047788.961014,50.85748314857483,209.48,None,29,140,PID,70.52000000000001,69.48,67,0,None,39,None,261
1761047789.159291,51.05808115005494,113.52,None,47,140,PID,166.48,-26.48,38,0,None,39,None,262
1761047789.353073,51.24981904029847,100.36,None,64,140,PID,179.64,-39.64,19,0,None,39,None,263
1761047789.536409,51.43736815452576,171.88,None,38,140,PID,108.12,31.88,-3,0,None,39,None,264
1761047789.734133,51.62768507003785,185.6,None,16,140,PID,94.40000000000001,45.6,20,0,None,39,None,265
1761047789.944845,51.84586405754089,124.28,None,34,140,PID,155.72,-15.72,47,0,None,39,None,266
1761047790.16642,52.06740713119507,197.84,None,8,140,PID,82.15999999999999,57.84000000000001,46,0,None,39,None,267
1761047790.360171,52.2598671913147,162.52,None,10,140,PID,117.48,22.52,43,0,None,39,None,268
1761047790.563198,52.45779418945313,172.16,None,8,140,PID,107.84,32.16000000000001,124,0,None,39,None,269
1761047790.774777,52.67074799537659,170.0,None,8,140,PID,110.0,30.0,130,0,None,39,None,270
1761047790.972343,52.86939215660095,163.96,None,11,140,PID,116.04,23.96,129,0,None,39,None,271
1761047791.174812,53.06867408752442,173.52,None,8,140,PID,106.48,33.52,128,0,None,39,None,272
1761047791.374954,53.26894497871399,171.96,None,7,140,PID,108.04,31.96,129,0,None,39,None,273
1761047791.575288,53.46980404853821,166.52,None,10,140,PID,113.48,26.52000000000001,173,0,None,39,None,274
1761047791.771127,53.66803216934205,175.68,None,8,140,PID,104.32,35.68,212,0,None,39,None,275
1761047791.974598,53.86853504180909,173.28,None,8,140,PID,106.72,33.28,212,0,None,39,None,276
1761047792.189821,54.08240604400635,175.12,None,8,140,PID,104.88,35.12,258,0,None,39,None,277
1761047792.384758,54.28490900993348,179.56,None,7,140,PID,100.44,39.56,319,0,None,39,None,278
1761047792.583303,54.47975516319275,170.28,None,11,140,PID,109.72,30.28,317,0,None,39,None,279
1761047792.790245,54.68335103988648,181.08,None,8,140,PID,98.91999999999999,41.08000000000001,317,0,None,39,None,280
1761047792.995319,54.88879919052124,181.24,None,7,140,PID,98.75999999999999,41.24000000000001,361,0,None,39,None,281
1761047793.20297,55.09872508049011,178.16,None,8,140,PID,101.84,38.16,364,0,None,39,None,282
1761047793.400538,55.30064821243286,179.36,None,8,140,PID,100.64,39.36,364,0,None,39,None,283
1761047793.605949,55.50035810470582,179.32,None,8,140,PID,100.68,39.32,363,0,None,39,None,284
1761047793.801809,55.69803500175476,179.28,None,8,140,PID,100.72,39.28,362,0,None,39,None,285
1761047794.00422,55.89991402626038,179.44,None,8,140,PID,100.56,39.44,366,0,None,39,None,286
1761047794.213923,56.11421704292297,182.12,None,7,140,PID,97.88,42.12000000000001,383,0,None,39,None,287
1761047794.420984,56.32013201713562,181.56,None,7,140,PID,98.44000000000001,41.56000000000001,399,0,None,39,None,288
1761047794.624568,56.51809215545654,182.28,None,7,140,PID,97.72,42.28000000000001,417,0,None,39,None,289
1761047794.824613,56.71896314620972,50.56000000000001,None,72,140,PID,229.44,-89.44000000000001,374,0,None,39,None,290
1761047795.021891,56.91859412193299,108.04,None,81,140,PID,171.96,-31.96,311,0,None,39,None,291
1761047795.215406,57.10998010635376,174.32,None,53,140,PID,105.68,34.32,298,0,None,39,None,292
1761047795.403115,57.29972100257874,86.72000000000001,None,79,140,PID,193.28,-53.28,248,0,None,39,None,293
1761047795.594195,57.49495315551759,120.6,None,77,140,PID,159.4,-19.40000000000001,215,0,None,39,None,294
1761047795.775493,57.6763710975647,145.64,None,63,140,PID,134.36,5.639999999999999,201,0,None,39,None,295
1761047795.961864,57.85394620895386,133.76,None,60,140,PID,146.24,-6.24,174,0,None,39,None,296
1761047796.156029,58.04969000816346,187.52,None,32,140,PID,92.47999999999999,47.52000000000001,208,0,None,39,None,297
1761047796.383196,58.27806901931763,200.44,None,9,140,PID,79.56,60.44,221,0,None,39,None,298
1761047796.584128,58.48143506050111,177.04,None,7,140,PID,102.96,37.04,226,0,None,39,None,299
1761047796.781304,58.67999315261841,172.88,None,9,140,PID,107.12,32.88,282,0,None,39,None,300
1761047796.976268,58.87682604789735,181.72,None,7,140,PID,98.28000000000001,41.72,343,0,None,39,None,301
1761047797.189133,59.08841800689697,177.32,None,8,140,PID,102.68,37.32,343,0,None,39,None,302
1761047797.390736,59.29006600379944,178.6,None,8,140,PID,101.4,38.6,345,0,None,39,None,303
1761047797.59282,59.48683500289917,183.72,None,7,140,PID,96.28,43.72000000000001,423,0,None,39,None,304
1761047797.792848,59.68831515312195,183.12,None,7,140,PID,96.88000000000001,43.12,438,0,None,39,None,305
1761047797.994682,59.88968515396119,181.2,None,8,140,PID,98.80000000000001,41.2,440,0,None,39,None,306
1761047798.195025,60.08988618850708,184.4,None,7,140,PID,95.6,44.4,440,0,None,39,None,307
1761047798.397773,60.29005599021912,175.2,None,11,140,PID,104.8,35.2,440,0,None,39,None,308
1761047798.60376,60.50457906723023,187.96,None,8,140,PID,92.03999999999999,47.96,489,0,None,39,None,309
1761047798.803476,60.69969511032105,187.64,None,7,140,PID,92.36000000000001,47.64,521,0,None,39,None,310
1761047798.999945,60.8988790512085,178.36,None,11,140,PID,101.64,38.36000000000001,519,0,None,39,None,311
1761047799.202329,61.09896516799927,185.76,None,11,140,PID,94.23999999999999,45.76000000000001,584,0,None,39,None,312
1761047799.416496,61.31297302246094,77.88,None,65,140,PID,202.12,-62.12,587,0,None,39,None,313
1761047799.61628,61.51691007614136,140.72,None,66,140,PID,139.28,0.7199999999999982,588,0,None,39,None,314
1761047799.804602,61.70530700683594,259.6,None,8,140,PID,20.4,119.6,630,0,None,39,None,315
1761047800.000141,61.89890813827515,191.24,None,8,140,PID,88.75999999999999,51.24000000000001,661,0,None,39,None,316
1761047800.209439,62.1089050769806,40.28,None,83,140,PID,239.72,-99.72000000000001,637,0,None,39,None,317
1761047800.406355,62.30666708946228,135.12,None,80,140,PID,144.88,-4.880000000000004,608,0,None,39,None,318
1761047800.614376,62.51454520225526,249.96,None,21,140,PID,30.04,109.96,619,0,None,39,None,319
1761047800.814473,62.71034407615662,81.68000000000001,None,70,140,PID,198.32,-58.32,632,0,None,39,None,320
1761047801.010824,62.90787315368653,136.6,None,71,140,PID,143.4,-3.399999999999999,585,0,None,39,None,321
1761047801.19591,63.09621620178223,141.4,None,68,140,PID,138.6,1.399999999999997,525,0,None,39,None,322
1761047801.391354,63.28765916824342,139.8,None,67,140,PID,140.2,-0.2000000000000022,525,0,None,39,None,323
1761047801.576462,63.47760605812073,123.04,None,75,140,PID,156.96,-16.96,536,0,None,39,None,324
1761047801.755427,63.65630698204041,111.72,None,84,140,PID,168.28,-28.28,463,0,None,39,None,325
1761047801.96077,63.85746908187866,119.56,None,84,140,PID,160.44,-20.44,389,0,None,39,None,326
1761047802.144715,64.04532814025879,145.64,None,71,140,PID,134.36,5.639999999999999,391,0,None,39,None,327
1761047802.345779,64.24599313735962,138.32,None,67,140,PID,141.68,-1.680000000000002,398,0,None,39,None,328
1761047802.535265,64.43019914627076,152.64,None,57,140,PID,127.36,12.64,376,0,None,39,None,329
1761047802.746571,64.6409661769867,175.76,None,40,140,PID,104.24,35.76,404,0,None,39,None,330
1761047802.953069,64.8496470451355,77.04000000000001,None,79,140,PID,202.96,-62.95999999999999,396,0,None,39,None,331
1761047803.15656,65.05744409561157,152.56,None,64,140,PID,127.44,12.56,364,0,None,39,None,332
1761047803.354865,65.24100613594055,132.24,None,65,140,PID,147.76,-7.760000000000001,356,0,None,39,None,333
1761047803.553737,65.44854998588562,199.04,None,33,140,PID,80.96000000000002,59.04,396,0,None,39,None,334
1761047803.753481,65.65017914772034,57.72,None,83,140,PID,222.28,-82.28,323,0,None,39,None,335
1761047803.955378,65.85603404045106,106.68,None,87,140,PID,173.32,-33.32,247,0,None,39,None,336
1761047804.141921,66.03837609291077,131.84,None,76,140,PID,148.16,-8.16,206,0,None,39,None,337
1761047804.332606,66.22959518432618,147.32,None,61,140,PID,132.68,7.319999999999999,173,0,None,39,None,338
1761047804.534422,66.41989612579346,124.0,None,63,140,PID,156.0,-16.0,140,0,None,39,None,339
1761047804.746672,66.64792513847352,221.84,None,16,140,PID,58.16,81.84000000000001,176,0,None,39,None,340
1761047804.945794,66.84579706192017,126.48,None,35,140,PID,153.52,-13.52,152,0,None,39,None,341
1761047805.146499,67.04767608642578,77.36000000000001,None,70,140,PID,202.64,-62.64,104,0,None,39,None,342
1761047805.345033,67.24603319168091,207.64,None,26,140,PID,72.36000000000001,67.64,111,0,None,39,None,343
1761047805.53498,67.43543815612793,192.96,None,8,140,PID,87.04000000000001,52.95999999999999,164,0,None,39,None,344
1761047805.734211,67.63025999069214,38.52,None,74,140,PID,241.48,-101.48,143,0,None,39,None,345
1761047805.932731,67.82946419715882,127.92,None,68,140,PID,152.08,-12.08,98,0,None,39,None,346
1761047806.116141,68.01645302772522,244.16,None,7,140,PID,35.84000000000001,104.16,134,0,None,39,None,347
1761047806.303393,68.20001411437989,94.47999999999999,None,45,140,PID,185.52,-45.52,122,0,None,39,None,348
1761047806.495012,68.39487600326539,83.84,None,73,140,PID,196.16,-56.16000000000001,116,0,None,39,None,349
1761047806.679066,68.577712059021,176.36,None,44,140,PID,103.64,36.36,139,0,None,39,None,350
1761047806.873264,68.76897621154786,153.56,None,38,140,PID,126.44,13.56,139,0,None,39,None,351
1761047807.084202,68.98428416252137,59.75999999999999,None,81,140,PID,220.24,-80.24000000000001,124,0,None,39,None,352
1761047807.274634,69.17545008659364,95.72000000000001,None,88,140,PID,184.28,-44.28,83,0,None,39,None,353
1761047807.461454,69.35671520233154,235.88,None,22,140,PID,44.12000000000001,95.87999999999999,77,0,None,39,None,354
1761047807.645013,69.54240202903748,91.03999999999999,None,55,140,PID,188.96,-48.96000000000001,86,0,None,39,None,355
1761047807.836678,69.73770499229431,90.64,None,75,140,PID,189.36,-49.36,86,0,None,39,None,356
1761047808.014426,69.91463899612427,124.2,None,70,140,PID,155.8,-15.8,75,0,None,39,None,357
1761047808.196086,70.09682011604309,114.2,None,71,140,PID,165.8,-25.8,25,0,None,39,None,358
1761047808.382837,70.27799820899964,78.92,None,89,140,PID,201.08,-61.08000000000001,13,0,None,39,None,359
1761047808.564869,70.46572017669678,108.24,None,85,140,PID,171.76,-31.76,6,0,None,39,None,360
1761047808.753878,70.6489200592041,256.24,None,9,140,PID,23.75999999999999,116.24,26,0,None,39,None,361
1761047808.960368,70.86001205444337,58.44,None,62,140,PID,221.56,-81.56000000000001,11,0,None,39,None,362
1761047809.162003,71.05884313583374,77.24000000000001,None,84,140,PID,202.76,-62.76,-9,0,None,39,None,363
1761047809.344255,71.24451804161072,95.68,None,87,140,PID,184.32,-44.32000000000001,-58,0,None,39,None,364
1761047809.544256,71.44244718551636,163.76,None,54,140,PID,116.24,23.76,-96,0,None,39,None,365
1761047809.733952,71.63030314445496,109.08,None,61,140,PID,170.92,-30.92000000000001,-123,0,None,39,None,366
1761047809.932343,71.82852602005005,97.00000000000001,None,70,140,PID,183.0,-43.0,-185,0,None,39,None,367
1761047810.112773,72.00828504562378,203.32,None,22,140,PID,76.68000000000001,63.32,-197,0,None,39,None,368
1761047810.29415,72.18994116783143,83.96000000000001,None,52,140,PID,196.04,-56.04,-241,0,None,39,None,369
1761047810.483853,72.38449215888977,40.68,None,90,140,PID,239.32,-99.32000000000002,-323,0,None,39,None,370
1761047810.663291,72.55852508544923,234.08,None,16,140,PID,45.92000000000001,94.07999999999999,-328,0,None,39,None,371
1761047810.852254,72.7482500076294,159.24,None,9,140,PID,120.76,19.24,-329,0,None,39,None,372
1761047811.055118,72.95533800125122,75.28,None,46,140,PID,204.72,-64.72,-368,0,None,39,None,373
1761047811.246607,73.14746308326722,95.8,None,57,140,PID,184.2,-44.20000000000001,-415,0,None,39,None,374
1761047811.432428,73.3281331062317,207.0,None,8,140,PID,73.00000000000001,67.0,-415,0,None,39,None,375
1761047811.614773,73.51036310195923,103.32,None,30,140,PID,176.68,-36.68,-437,0,None,39,None,376
1761047811.812694,73.70961809158326,45.2,None,71,140,PID,234.8,-94.8,-500,0,None,39,None,377
1761047811.993786,73.88847708702087,124.48,None,55,140,PID,155.52,-15.52,-548,0,None,39,None,378
1761047812.182543,74.07740807533265,203.48,None,6,140,PID,76.52,63.48000000000001,-543,0,None,39,None,379
1761047812.373743,74.26969599723816,-22.51999999999998,None,88,140,PID,302.52,-162.52,-623,0,None,39,None,380
1761047812.56378,74.45948219299317,86.91999999999998,None,81,140,PID,193.08,-53.08000000000001,-697,0,None,39,None,381
1761047812.772357,74.6673390865326,214.32,None,13,140,PID,65.68000000000001,74.31999999999999,-702,0,None,39,None,382
1761047812.955476,74.85625720024109,77.44,None,40,140,PID,202.56,-62.56,-734,0,None,39,None,383
1761047813.163973,75.0649061203003,26.96,None,80,140,PID,253.04,-113.04,-806,0,None,39,None,384
1761047813.345415,75.24629616737366,174.08,None,30,140,PID,105.92,34.08,-828,0,None,39,None,385
1761047813.542895,75.43835020065308,158.08,None,8,140,PID,121.92,18.08,-828,0,None,39,None,386
1761047813.735397,75.63597607612611,15.36000000000001,None,65,140,PID,264.64,-124.64,-886,0,None,39,None,387
1761047813.932697,75.82872319221497,140.6,None,36,140,PID,139.4,0.5999999999999943,-915,0,None,39,None,388
1761047814.114983,76.0157949924469,161.76,None,8,140,PID,118.24,21.76,-916,0,None,39,None,389
1761047814.311808,76.20693612098695,118.48,None,14,140,PID,161.52,-21.52,-858,0,None,39,None,390
1761047814.501886,76.39766311645508,114.08,None,21,140,PID,165.92,-25.92000000000001,-798,0,None,39,None,391
1761047814.695929,76.59005308151245,146.2,None,10,140,PID,133.8,6.200000000000003,-755,0,None,39,None,392
1761047814.884969,76.7842071056366,135.76,None,10,140,PID,144.24,-4.239999999999998,-686,0,None,39,None,393
1761047815.092472,76.98761415481568,140.48,None,9,140,PID,139.52,0.4800000000000011,-618,0,None,39,None,394
1761047815.28027,77.17601919174195,139.4,None,10,140,PID,140.6,-0.5999999999999986,-565,0,None,39,None,395
1761047815.465121,77.36572718620301,136.48,None,13,140,PID,143.52,-3.519999999999998,-518,0,None,39,None,396
1761047815.656819,77.55773520469666,142.88,None,12,140,PID,137.12,2.88,-498,0,None,39,None,397
1761047815.836352,77.73726105690002,137.48,None,14,140,PID,142.52,-2.520000000000001,-503,0,None,39,None,398
1761047816.030532,77.92733907699585,137.56,None,15,140,PID,142.44,-2.439999999999999,-511,0,None,39,None,399
1761047816.233139,78.12958598136902,136.48,None,16,140,PID,143.52,-3.519999999999997,-518,0,None,39,None,400
1761047816.421968,78.31804513931274,141.4,None,14,140,PID,138.6,1.4,-525,0,None,39,None,401
1761047816.610759,78.50691509246826,136.72,None,15,140,PID,143.28,-3.279999999999998,-532,0,None,39,None,402
1761047816.815991,78.71673607826233,133.56,None,17,140,PID,146.44,-6.44,-541,0,None,39,None,403
1761047817.002016,78.89819097518921,113.12,None,28,140,PID,166.88,-26.88,-562,0,None,39,None,404
1761047817.220333,79.11738705635071,127.52,None,27,140,PID,152.48,-12.48,-582,0,None,39,None,405
1761047817.395838,79.29628515243531,94.96,None,42,140,PID,185.04,-45.04,-616,0,None,39,None,406
1761047817.580907,79.47788619995118,103.4,None,46,140,PID,176.6,-36.6,-655,0,None,39,None,407
1761047817.763968,79.66489100456238,170.04,None,15,140,PID,109.96,30.04,-659,0,None,39,None,408
1761047817.955301,79.84899210929871,34.64,None,63,140,PID,245.36,-105.36,-714,0,None,39,None,409
1761047818.152827,80.04991412162781,96.12000000000002,None,60,140,PID,183.88,-43.88000000000001,-767,0,None,39,None,410
1761047818.341937,80.23828315734864,198.68,None,7,140,PID,81.32000000000001,58.67999999999999,-763,0,None,39,None,411
1761047818.523099,80.4197142124176,112.8,None,18,140,PID,167.2,-27.2,-770,0,None,39,None,412
1761047818.720283,80.61701202392578,25.88,None,68,140,PID,254.12,-114.12,-773,0,None,39,None,413
1761047818.90215,80.79808306694032,179.64,None,22,140,PID,100.36,39.64,-729,0,None,39,None,414
1761047819.082793,80.9781231880188,148.36,None,10,140,PID,131.64,8.359999999999999,-731,0,None,39,None,415
1761047819.302421,81.19867420196533,68.59999999999999,None,42,140,PID,211.4,-71.40000000000001,-765,0,None,39,None,416
1761047819.49269,81.38836598396301,153.52,None,20,140,PID,126.48,13.52,-702,0,None,39,None,417
1761047819.675447,81.57007598876953,141.76,None,14,140,PID,138.24,1.759999999999998,-636,0,None,39,None,418
1761047819.871036,81.76789617538452,34.88,None,63,140,PID,245.12,-105.12,-678,0,None,39,None,419
1761047820.054894,81.94953012466431,165.36,None,28,140,PID,114.64,25.36,-636,0,None,39,None,420
1761047820.244518,82.13981509208679,167.92,None,7,140,PID,112.08,27.92,-572,0,None,39,None,421
1761047820.460944,82.35438299179078,12.56,None,72,140,PID,267.44,-127.44,-576,0,None,39,None,422
1761047820.664915,82.55869007110595,135.24,None,50,140,PID,144.76,-4.760000000000002,-559,0,None,39,None,423
1761047820.856392,82.75075697898865,195.52,None,8,140,PID,84.48,55.52,-492,0,None,39,None,424
1761047821.054758,82.946928024292,133.88,None,15,140,PID,146.12,-6.119999999999999,-423,0,None,39,None,425
1761047821.264722,83.16456604003907,-7.960000000000008,None,90,140,PID,287.96,-147.96,-429,0,None,39,None,426
1761047821.456443,83.35685300827027,166.96,None,48,140,PID,113.04,26.96,-406,0,None,39,None,427
1761047821.643759,83.54068517684937,194.84,None,10,140,PID,85.16,54.84000000000001,-349,0,None,39,None,428
1761047821.844856,83.74100303649902,155.2,None,8,140,PID,124.8,15.2,-300,0,None,39,None,429
1761047822.054923,83.94996309280396,9.240000000000009,None,79,140,PID,270.76,-130.76,-339,0,None,39,None,430
1761047822.24747,84.14535212516785,80.16,None,86,140,PID,199.84,-59.84,-346,0,None,39,None,431
1761047822.43438,84.32868719100952,240.68,None,11,140,PID,39.31999999999999,100.68,-293,0,None,39,None,432
1761047822.614836,84.50863218307495,156.92,None,9,140,PID,123.08,16.92,-237,0,None,39,None,433
1761047822.822685,84.71876001358032,39.2,None,66,140,PID,240.8,-100.8,-270,0,None,39,None,434
1761047823.013962,84.91486716270447,75.64,None,82,140,PID,204.36,-64.36,-269,0,None,39,None,435
1761047823.213388,85.11427116394044,223.56,None,19,140,PID,56.44000000000002,83.56,-201,0,None,39,None,436
1761047823.415868,85.30975103378296,99.24000000000001,None,44,140,PID,180.76,-40.76,-169,0,None,39,None,437
1761047823.622437,85.51683115959168,80.96000000000002,None,68,140,PID,199.04,-59.04,-176,0,None,39,None,438
1761047823.806196,85.70700407028198,109.56,None,68,140,PID,170.44,-30.44,-181,0,None,39,None,439
1761047823.994773,85.88872718811036,103.4,None,70,140,PID,176.6,-36.6,-235,0,None,39,None,440
1761047824.176149,86.07428312301636,190.08,None,28,140,PID,89.92000000000001,50.08,-228,0,None,39,None,441
1761047824.384707,86.27830505371094,78.12000000000001,None,59,140,PID,201.88,-61.88,-217,0,None,39,None,442
1761047824.581134,86.47700905799866,89.52000000000002,None,71,140,PID,190.48,-50.48,-262,0,None,39,None,443
1761047824.770215,86.66695713996887,223.8,None,11,140,PID,56.20000000000001,83.80000000000001,-265,0,None,39,None,444
1761047824.964641,86.8646161556244,162.48,None,7,140,PID,117.52,22.48,-198,0,None,39,None,445
1761047825.175501,87.07621312141418,-3.080000000000013,None,87,140,PID,283.08,-143.08,-217,0,None,39,None,446
1761047825.37349,87.27083516120912,226.4,None,20,140,PID,53.60000000000001,86.39999999999999,-230,0,None,39,None,447
1761047825.583365,87.47684216499328,169.44,None,9,140,PID,110.56,29.44,-194,0,None,39,None,448
1761047825.784128,87.68008017539978,160.84,None,8,140,PID,119.16,20.84,-129,0,None,39,None,449
1761047825.995004,87.89541101455688,159.04,None,9,140,PID,120.96,19.04,-94,0,None,39,None,450
1761047826.205296,88.09770011901856,161.4,None,9,140,PID,118.6,21.4,-65,0,None,39,None,451
1761047826.414852,88.3082811832428,41.88,None,69,140,PID,238.12,-98.12000000000001,-53,0,None,39,None,452
1761047826.607129,88.50786209106445,188.08,None,33,140,PID,91.92,48.08,2,0,None,39,None,453
1761047826.797074,88.69818210601807,193.4,None,9,140,PID,86.6,53.4,15,0,None,39,None,454
1761047827.004377,88.90036606788636,113.4,None,35,140,PID,166.6,-26.6,35,0,None,39,None,455
1761047827.21061,89.10790419578552,78.88,None,68,140,PID,201.12,-61.12000000000001,42,0,None,39,None,456
1761047827.390866,89.28790211677551,155.28,None,50,140,PID,124.72,15.28,62,0,None,39,None,457
1761047827.614252,89.51073598861695,163.08,None,36,140,PID,116.92,23.08,97,0,None,39,None,458
1761047827.817193,89.7132580280304,144.32,None,38,140,PID,135.68,4.32,148,0,None,39,None,459
1761047828.030885,89.92772316932678,154.72,None,35,140,PID,125.28,14.72,198,0,None,39,None,460
1761047828.234936,90.13542699813843,82.76,None,68,140,PID,197.24,-57.24,139,0,None,39,None,461
1761047828.434418,90.33538103103638,109.88,None,74,140,PID,170.12,-30.12,127,0,None,39,None,462
1761047828.613115,90.50984621047974,127.68,None,69,140,PID,152.32,-12.32,142,0,None,39,None,463
1761047828.804603,90.70551419258118,216.24,None,23,140,PID,63.76000000000001,76.24,206,0,None,39,None,464
1761047828.98723,90.88276505470276,121.48,None,43,140,PID,158.52,-18.52,217,0,None,39,None,465
1761047829.192604,91.08849906921387,97.24000000000002,None,67,140,PID,182.76,-42.76,211,0,None,39,None,466
1761047829.373313,91.26998209953308,189.4,None,36,140,PID,90.6,49.4,245,0,None,39,None,467
1761047829.55622,91.45192503929138,161.84,None,31,140,PID,118.16,21.84,236,0,None,39,None,468
1761047829.774785,91.67079401016236,48.56000000000001,None,84,140,PID,231.44,-91.44,204,0,None,39,None,469
1761047829.980795,91.87813520431519,222.56,None,30,140,PID,57.44,82.56,264,0,None,39,None,470
1761047830.176283,92.06976699829102,204.12,None,7,140,PID,75.88,64.12000000000001,273,0,None,39,None,471
1761047830.374186,92.27447414398194,37.88,None,75,140,PID,242.12,-102.12,207,0,None,39,None,472
1761047830.564664,92.46545004844666,116.28,None,76,140,PID,163.72,-23.72,177,0,None,39,None,473
1761047830.750648,92.64804911613465,192.2,None,39,140,PID,87.80000000000001,52.2,195,0,None,39,None,474
1761047830.941328,92.83853507041931,107.8,None,58,140,PID,172.2,-32.20000000000001,145,0,None,39,None,475
1761047831.132669,93.02644515037537,113.16,None,66,140,PID,166.84,-26.84000000000001,109,0,None,39,None,476
1761047831.311733,93.20869708061219,220.88,None,18,140,PID,59.12000000000001,80.87999999999999,162,0,None,39,None,477
1761047831.495232,93.38999700546266,187.2,None,7,140,PID,92.79999999999999,47.20000000000001,210,0,None,39,None,478
1761047831.694665,93.58872509002685,116.84,None,35,140,PID,163.16,-23.16,181,0,None,39,None,479
1761047831.885275,93.77994918823243,201.52,None,11,140,PID,78.48000000000001,61.52,258,0,None,39,None,480
1761047832.08312,93.97814702987672,181.64,None,8,140,PID,98.36,41.64000000000001,331,0,None,39,None,481
1761047832.285175,94.18480205535889,182.32,None,6,140,PID,97.68000000000001,42.32,338,0,None,39,None,482
1761047832.489396,94.38871502876282,169.04,None,12,140,PID,110.96,29.04,366,0,None,39,None,483
1761047832.694267,94.5869209766388,150.4,None,26,140,PID,129.6,10.4,420,0,None,39,None,484
1761047832.895308,94.79612517356873,187.76,None,16,140,PID,92.24,47.76000000000001,434,0,None,39,None,485
1761047833.106177,95.00250220298767,140.76,None,33,140,PID,139.24,0.7600000000000016,409,0,None,39,None,486
1761047833.303935,95.20446109771729,201.2,None,14,140,PID,78.8,61.20000000000001,460,0,None,39,None,487
1761047833.514225,95.41079115867616,179.28,None,14,140,PID,100.72,39.28,482,0,None,39,None,488
1761047833.713297,95.60687518119812,117.84,None,44,140,PID,162.16,-22.16,446,0,None,39,None,489
1761047833.923919,95.82020902633667,226.08,None,8,140,PID,53.92,86.08000000000001,452,0,None,39,None,490
1761047834.12375,96.0199511051178,177.28,None,11,140,PID,102.72,37.28,462,0,None,39,None,491
1761047834.317891,96.21828508377076,186.96,None,8,140,PID,93.04,46.96000000000001,464,0,None,39,None,492
1761047834.525181,96.42134308815002,185.48,None,7,140,PID,94.52,45.48000000000001,467,0,None,39,None,493
1761047834.726126,96.62190198898315,186.4,None,6,140,PID,93.59999999999999,46.40000000000001,470,0,None,39,None,494
1761047834.92723,96.82668113708496,181.28,None,8,140,PID,98.72,41.28,472,0,None,39,None,495
1761047835.143963,97.03839206695557,183.88,None,8,140,PID,96.12000000000002,43.88000000000001,477,0,None,39,None,496
1761047835.345918,97.239981174469,184.04,None,8,140,PID,95.96,44.04000000000001,481,0,None,39,None,497
1761047835.537761,97.43850803375246,188.36,None,6,140,PID,91.64,48.36,489,0,None,39,None,498
1761047835.746724,97.63888001441956,184.28,None,7,140,PID,95.72000000000001,44.28,497,0,None,39,None,499
1761047835.960761,97.86060118675232,185.84,None,7,140,PID,94.16,45.84000000000001,506,0,None,39,None,500
1761047836.160144,98.05285811424255,53.52,None,72,140,PID,226.48,-86.48000000000001,448,0,None,39,None,501
1761047836.351047,98.24844312667848,135.36,None,69,140,PID,144.64,-4.640000000000001,394,0,None,39,None,502
1761047836.527373,98.42813706398012,127.64,None,70,140,PID,152.36,-12.36,341,0,None,39,None,503
1761047836.722395,98.61834907531739,121.04,None,73,140,PID,158.96,-18.96,296,0,None,39,None,504
1761047836.902548,98.79881501197815,112.6,None,78,140,PID,167.4,-27.4,245,0,None,39,None,505
1761047837.08332,98.97634315490723,115.12,None,79,140,PID,164.88,-24.88,208,0,None,39,None,506
1761047837.274999,99.175852060318,125.2,None,74,140,PID,154.8,-14.8,180,0,None,39,None,507
1761047837.461998,99.35859417915346,118.88,None,73,140,PID,161.12,-21.12000000000001,122,0,None,39,None,508
1761047837.641391,99.53873801231385,243.76,None,11,140,PID,36.24000000000001,103.76,174,0,None,39,None,509
1761047837.85065,99.73479604721071,175.4,None,9,140,PID,104.6,35.4,225,0,None,39,None,510
1761047838.074204,99.9705801010132,177.0,None,7,140,PID,103.0,37.0,225,0,None,39,None,511
1761047838.270989,100.170804977417,173.0,None,8,140,PID,107.0,33.0,235,0,None,39,None,512
1761047838.474149,100.370863199234,174.56,None,9,140,PID,105.44,34.56,294,0,None,39,None,513
1761047838.673975,100.5688760280609,178.32,None,8,140,PID,101.68,38.32000000000001,308,0,None,39,None,514
1761047838.874755,100.768984079361,175.16,None,9,140,PID,104.84,35.16,309,0,None,39,None,515
1761047839.07413,100.9700131416321,181.76,None,7,140,PID,98.24000000000002,41.76,344,0,None,39,None,516
1761047839.284219,101.1802470684052,175.8,None,9,140,PID,104.2,35.80000000000001,355,0,None,39,None,517
1761047839.475263,101.3757870197296,180.44,None,8,140,PID,99.56000000000001,40.44,361,0,None,39,None,518
1761047839.67612,101.575658082962,179.4,None,9,140,PID,100.6,39.4,415,0,None,39,None,519
1761047839.8735,101.7696070671082,185.44,None,7,140,PID,94.56000000000001,45.44,436,0,None,39,None,520
1761047840.097262,101.998241186142,176.92,None,10,140,PID,103.08,36.92,433,0,None,39,None,521
1761047840.306501,102.2076051235199,185.04,None,9,140,PID,94.96,45.04,496,0,None,39,None,522
1761047840.50726,102.4073071479797,187.52,None,8,140,PID,92.47999999999999,47.52000000000001,538,0,None,39,None,523
1761047840.704685,102.5972421169281,180.2,None,11,140,PID,99.8,40.2,535,0,None,39,None,524
1761047840.913065,102.8096170425415,192.12,None,7,140,PID,87.88,52.12,543,0,None,39,None,525
1761047841.125206,103.0213310718537,190.64,None,7,140,PID,89.36,50.64,626,0,None,39,None,526
